categ_name,ac_group,ccy,group,TOTAL_AMOUNT,BANK_DATE,INT_RATE,diffs,groupwise_total,categwise_total,datewise_total
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,20184587,2018-11-05,0,-4026726.0,510282649,20184587,77951951880
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-05,0,0.0,-9902993,20184587,77951951880
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-06,0,0.0,214868401,14772382,78165430308
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,14772382,2018-11-06,0,-5412205.0,526089549,14772382,78165430308
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,14772382,2018-11-07,0,0.0,526089549,14772382,78133777223
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-07,0,0.0,214868401,14772382,78133777223
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-08,0,0.0,214868401,14772382,78082860514
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,14772382,2018-11-08,0,0.0,526089549,14772382,78082860514
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-09,0,0.0,214868401,14772382,78058049017
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,14772382,2018-11-09,0,0.0,526045549,14772382,78058049017
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,14772382,2018-11-10,0,0.0,491391449,14772382,77844623425
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-10,0,0.0,214868398,14772382,77844623425
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-11,0,0.0,221425899,22618242,77433450315
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,22618242,2018-11-11,0,7845860.0,500794417,22618242,77433450315
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,26122470,2018-11-12,0,3504228.0,501822388,26122470,77882990164
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-12,0,0.0,228335681,26122470,77882990164
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-13,0,0.0,58890511,25022470,78114906003
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,25022470,2018-11-13,0,-1100000.0,493604118,25022470,78114906003
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-14,0,0.0,58586561,23399133,78493156721
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,23399133,2018-11-14,0,-1623337.0,490712147,23399133,78493156721
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,30773782,2018-11-15,0,7374649.0,500043616,30773782,78517622829
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-15,0,0.0,7181448,30773782,78517622829
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,32430033,2018-11-16,0,1656251.0,504571500,32430033,78941420026
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-16,0,0.0,20356237,32430033,78941420026
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-17,0,0.0,20356237,32430033,78881888136
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,32430033,2018-11-17,0,0.0,504571500,32430033,78881888136
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,14413429,2018-11-18,0,-18016604.0,486583364,14413429,79117405481
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-18,0,0.0,23125288,14413429,79117405481
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-19,0,0.0,35964957,17365694,79104023585
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,17365694,2018-11-19,0,2952265.0,486367132,17365694,79104023585
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-20,0,0.0,29445459,8504954,79081883800
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,8504954,2018-11-20,0,-8860740.0,477263215,8504954,79081883800
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-21,0,0.0,32874560,11184954,79305803658
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,11184954,2018-11-21,0,2680000.0,476921078,11184954,79305803658
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-22,0,0.0,59294734,1367454,79570972083
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,1367454,2018-11-22,0,-9817500.0,468439204,1367454,79570972083
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-23,0,0.0,59190065,8662454,80032388660
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,8662454,2018-11-23,0,7295000.0,475996207,8662454,80032388660
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-24,0,0.0,59190065,8662454,79997104089
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,8662454,2018-11-24,0,0.0,475996207,8662454,79997104089
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-25,0,0.0,35227308,17181414,79950372128
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,17181414,2018-11-25,0,8518960.0,479174063,17181414,79950372128
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,9960954,2018-11-26,0,-7220460.0,466781356,9960954,79605734814
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-26,0,0.0,16855622,9960954,79605734814
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,9081454,2018-11-27,0,-879500.0,466437687,9081454,79644918795
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-27,0,0.0,22458056,9081454,79644918795
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,18337104,2018-11-28,0,9255650.0,466361799,18337104,79583445429
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-28,0,0.0,12869698,18337104,79583445429
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-29,0,0.0,42844037,12412959,79606076246
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,12412959,2018-11-29,0,-5924145.0,459806467,12412959,79606076246
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-11-30,0,0.0,39710619,13557001,79410189108
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,13557001,2018-11-30,0,1144042.0,460439210,13557001,79410189108
Margin on Goods for Payments,99,NPR,MARGIN DEPOSIT ,13557001,2018-12-01,0,0.0,460416210,13557001,79386819692
Margin on Goods for Payments,99,USD,MARGIN DEPOSIT ,0,2018-12-01,0,0.0,39710619,13557001,79386819692
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-03,0,,-9839485,138194353,77912665693
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,138194353,2018-11-03,0,,493418496,138194353,77912665693
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,0,2018-11-03,0,,57274248,138194353,77912665693
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,0,2018-11-04,0,0.0,46669670,137924353,77977010989
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-04,0,0.0,-9814082,137924353,77977010989
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,137924353,2018-11-04,0,-270000.0,517113324,137924353,77977010989
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,138196353,2018-11-05,0,272000.0,510282649,138196353,77951951880
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,0,2018-11-05,0,0.0,42083019,138196353,77951951880
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-05,0,0.0,-9902993,138196353,77951951880
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,0,2018-11-06,0,0.0,30533429,136679353,78165430308
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,136679353,2018-11-06,0,-1517000.0,526089549,136679353,78165430308
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-06,0,0.0,214868401,136679353,78165430308
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,136679353,2018-11-07,0,0.0,526089549,136679353,78133777223
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,0,2018-11-07,0,0.0,30533429,136679353,78133777223
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-07,0,0.0,214868401,136679353,78133777223
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,0,2018-11-08,0,0.0,30533429,136679353,78082860514
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,136679353,2018-11-08,0,0.0,526089549,136679353,78082860514
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-08,0,0.0,214868401,136679353,78082860514
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,0,2018-11-09,0,0.0,30533429,136668353,78058049017
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-09,0,0.0,214868401,136668353,78058049017
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,136668353,2018-11-09,0,-11000.0,526045549,136668353,78058049017
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,136668353,2018-11-10,0,0.0,491391449,136668353,77844623425
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,0,2018-11-10,0,0.0,30533429,136668353,77844623425
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-10,0,0.0,214868398,136668353,77844623425
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,136572853,2018-11-11,0,-95500.0,500794417,136572853,77433450315
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-11,0,0.0,221425899,136572853,77433450315
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,0,2018-11-11,0,0.0,30533429,136572853,77433450315
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,0,2018-11-12,0,0.0,33848846,136810124,77882990164
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,136810124,2018-11-12,0,237271.0,501822388,136810124,77882990164
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-12,0,0.0,228335681,136810124,77882990164
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,136807497,2018-11-13,0,-2627.0,493604118,136807497,78114906003
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-13,0,0.0,58890511,136807497,78114906003
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,0,2018-11-13,0,0.0,37143743,136807497,78114906003
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-14,0,0.0,58586561,140674393,78493156721
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,136677497,2018-11-14,0,-130000.0,490712147,140674393,78493156721
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,3996896,2018-11-14,0,3996896.0,41140639,140674393,78493156721
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,136586497,2018-11-15,0,-91000.0,500043616,140583393,78517622829
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,3996896,2018-11-15,0,0.0,39681127,140583393,78517622829
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-15,0,0.0,7181448,140583393,78517622829
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-16,0,0.0,20356237,143698970,78941420026
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,136387562,2018-11-16,0,-198935.0,504571500,143698970,78941420026
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,7311408,2018-11-16,0,3314512.0,51719726,143698970,78941420026
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-17,0,0.0,20356237,143698970,78881888136
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,7311408,2018-11-17,0,0.0,51719726,143698970,78881888136
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,136387562,2018-11-17,0,0.0,504571500,143698970,78881888136
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,136210062,2018-11-18,0,-177500.0,486583364,143521470,79117405481
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,7311408,2018-11-18,0,0.0,69244097,143521470,79117405481
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-18,0,0.0,23125288,143521470,79117405481
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,7311408,2018-11-19,0,0.0,61350479,143469470,79104023585
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-19,0,0.0,35964957,143469470,79104023585
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,136158062,2018-11-19,0,-52000.0,486367132,143469470,79104023585
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,7311408,2018-11-20,0,0.0,59401162,143182470,79081883800
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,135871062,2018-11-20,0,-287000.0,477263215,143182470,79081883800
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-20,0,0.0,29445459,143182470,79081883800
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-21,0,0.0,32874560,143194970,79305803658
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,135883562,2018-11-21,0,12500.0,476921078,143194970,79305803658
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,7311408,2018-11-21,0,0.0,67459337,143194970,79305803658
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,7311408,2018-11-22,0,0.0,70044431,147944320,79570972083
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-22,0,0.0,59294734,147944320,79570972083
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,140632912,2018-11-22,0,4749350.0,468439204,147944320,79570972083
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,7311408,2018-11-23,0,0.0,74979790,148276570,80032388660
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,140965162,2018-11-23,0,332250.0,475996207,148276570,80032388660
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-23,0,0.0,59190065,148276570,80032388660
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-24,0,0.0,59190065,148276570,79997104089
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,7311408,2018-11-24,0,0.0,74979790,148276570,79997104089
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,140965162,2018-11-24,0,0.0,475996207,148276570,79997104089
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,7311408,2018-11-25,0,0.0,76363257,145901620,79950372128
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-25,0,0.0,35227308,145901620,79950372128
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,138590212,2018-11-25,0,-2374950.0,479174063,145901620,79950372128
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,137756112,2018-11-26,0,-834100.0,466781356,145067520,79605734814
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-26,0,0.0,16855622,145067520,79605734814
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,7311408,2018-11-26,0,0.0,100690191,145067520,79605734814
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,7311408,2018-11-27,0,0.0,93720549,145467770,79644918795
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,138156362,2018-11-27,0,400250.0,466437687,145467770,79644918795
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-27,0,0.0,22458056,145467770,79644918795
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,7311408,2018-11-28,0,0.0,56327669,144387328,79583445429
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,137075920,2018-11-28,0,-1080442.0,466361799,144387328,79583445429
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-28,0,0.0,12869698,144387328,79583445429
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,136893670,2018-11-29,0,-182250.0,459806467,144205078,79606076246
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,7311408,2018-11-29,0,0.0,60873223,144205078,79606076246
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-29,0,0.0,42844037,144205078,79606076246
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,136805670,2018-11-30,0,-88000.0,460439210,144117078,79410189108
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,7311408,2018-11-30,0,0.0,60367639,144117078,79410189108
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-11-30,0,0.0,39710619,144117078,79410189108
Margin on Guarantee,99,USD,MARGIN DEPOSIT ,0,2018-12-01,0,0.0,39710619,144117078,79386819692
Margin on Guarantee,99,NPR,MARGIN DEPOSIT ,136805670,2018-12-01,0,0.0,460416210,144117078,79386819692
Margin on Guarantee,99,INR,MARGIN DEPOSIT ,7311408,2018-12-01,0,0.0,60367639,144117078,79386819692
Margin on Letter of Credit,99,SGD,MARGIN DEPOSIT ,0,2018-11-03,0,,0,341508779,77912665693
Margin on Letter of Credit,99,EUR,MARGIN DEPOSIT ,150256,2018-11-03,0,,150256,341508779,77912665693
Margin on Letter of Credit,99,JPY,MARGIN DEPOSIT ,0,2018-11-03,0,,15324,341508779,77912665693
Margin on Letter of Credit,99,GBP,MARGIN DEPOSIT ,0,2018-11-03,0,,0,341508779,77912665693
Margin on Letter of Credit,99,NPR,MARGIN DEPOSIT ,293958357,2018-11-03,0,,493418496,341508779,77912665693
Margin on Letter of Credit,99,CHF,MARGIN DEPOSIT ,0,2018-11-03,0,,0,341508779,77912665693
Margin on Letter of Credit,99,INR,MARGIN DEPOSIT ,57274248,2018-11-03,0,,57274248,341508779,77912665693
Margin on Letter of Credit,99,USD,MARGIN DEPOSIT ,-9874082,2018-11-03,0,,-9839485,341508779,77912665693
Margin on Letter of Credit,99,GBP,MARGIN DEPOSIT ,0,2018-11-04,0,0.0,0,348693182,77977010989
Margin on Letter of Credit,99,INR,MARGIN DEPOSIT ,46669670,2018-11-04,0,-10604578.0,46669670,348693182,77977010989
Margin on Letter of Credit,99,SGD,MARGIN DEPOSIT ,0,2018-11-04,0,0.0,0,348693182,77977010989
Margin on Letter of Credit,99,USD,MARGIN DEPOSIT ,-9848589,2018-11-04,0,25493.0,-9814082,348693182,77977010989
Margin on Letter of Credit,99,NPR,MARGIN DEPOSIT ,311722902,2018-11-04,0,17764545.0,517113324,348693182,77977010989
Margin on Letter of Credit,99,JPY,MARGIN DEPOSIT ,0,2018-11-04,0,0.0,15250,348693182,77977010989
Margin on Letter of Credit,99,CHF,MARGIN DEPOSIT ,0,2018-11-04,0,0.0,0,348693182,77977010989
Margin on Letter of Credit,99,EUR,MARGIN DEPOSIT ,149199,2018-11-04,0,-1057.0,149199,348693182,77977010989
Margin on Letter of Credit,99,INR,MARGIN DEPOSIT ,42083019,2018-11-05,0,-4586651.0,42083019,340734509,77951951880
Margin on Letter of Credit,99,GBP,MARGIN DEPOSIT ,0,2018-11-05,0,0.0,0,340734509,77951951880
Margin on Letter of Credit,99,SGD,MARGIN DEPOSIT ,0,2018-11-05,0,0.0,0,340734509,77951951880
Margin on Letter of Credit,99,EUR,MARGIN DEPOSIT ,150301,2018-11-05,0,1102.0,150301,340734509,77951951880
Margin on Letter of Credit,99,JPY,MARGIN DEPOSIT ,0,2018-11-05,0,0.0,15369,340734509,77951951880
Margin on Letter of Credit,99,CHF,MARGIN DEPOSIT ,0,2018-11-05,0,0.0,0,340734509,77951951880
Margin on Letter of Credit,99,NPR,MARGIN DEPOSIT ,308439002,2018-11-05,0,-3283900.0,510282649,340734509,77951951880
Margin on Letter of Credit,99,USD,MARGIN DEPOSIT ,-9937813,2018-11-05,0,-89224.0,-9902993,340734509,77951951880
Margin on Letter of Credit,99,CHF,MARGIN DEPOSIT ,0,2018-11-06,0,0.0,0,577716816,78165430308
Margin on Letter of Credit,99,SGD,MARGIN DEPOSIT ,0,2018-11-06,0,0.0,0,577716816,78165430308
Margin on Letter of Credit,99,JPY,MARGIN DEPOSIT ,0,2018-11-06,0,0.0,15369,577716816,78165430308
Margin on Letter of Credit,99,GBP,MARGIN DEPOSIT ,0,2018-11-06,0,0.0,0,577716816,78165430308
Margin on Letter of Credit,99,EUR,MARGIN DEPOSIT ,150555,2018-11-06,0,254.0,150555,577716816,78165430308
Margin on Letter of Credit,99,INR,MARGIN DEPOSIT ,30533429,2018-11-06,0,-11549590.0,30533429,577716816,78165430308
Margin on Letter of Credit,99,NPR,MARGIN DEPOSIT ,332199206,2018-11-06,0,23760204.0,526089549,577716816,78165430308
Margin on Letter of Credit,99,USD,MARGIN DEPOSIT ,214833626,2018-11-06,0,224771439.0,214868401,577716816,78165430308
Margin on Letter of Credit,99,JPY,MARGIN DEPOSIT ,0,2018-11-07,0,0.0,15369,577716816,78133777223
Margin on Letter of Credit,99,INR,MARGIN DEPOSIT ,30533429,2018-11-07,0,0.0,30533429,577716816,78133777223
Margin on Letter of Credit,99,EUR,MARGIN DEPOSIT ,150555,2018-11-07,0,0.0,150555,577716816,78133777223
Margin on Letter of Credit,99,NPR,MARGIN DEPOSIT ,332199206,2018-11-07,0,0.0,526089549,577716816,78133777223
Margin on Letter of Credit,99,USD,MARGIN DEPOSIT ,214833626,2018-11-07,0,0.0,214868401,577716816,78133777223
Margin on Letter of Credit,99,GBP,MARGIN DEPOSIT ,0,2018-11-07,0,0.0,0,577716816,78133777223
Margin on Letter of Credit,99,SGD,MARGIN DEPOSIT ,0,2018-11-07,0,0.0,0,577716816,78133777223
Margin on Letter of Credit,99,CHF,MARGIN DEPOSIT ,0,2018-11-07,0,0.0,0,577716816,78133777223
Margin on Letter of Credit,99,INR,MARGIN DEPOSIT ,30533429,2018-11-08,0,0.0,30533429,577716816,78082860514
Margin on Letter of Credit,99,CHF,MARGIN DEPOSIT ,0,2018-11-08,0,0.0,0,577716816,78082860514
Margin on Letter of Credit,99,EUR,MARGIN DEPOSIT ,150555,2018-11-08,0,0.0,150555,577716816,78082860514
Margin on Letter of Credit,99,SGD,MARGIN DEPOSIT ,0,2018-11-08,0,0.0,0,577716816,78082860514
Margin on Letter of Credit,99,JPY,MARGIN DEPOSIT ,0,2018-11-08,0,0.0,15369,577716816,78082860514
Margin on Letter of Credit,99,NPR,MARGIN DEPOSIT ,332199206,2018-11-08,0,0.0,526089549,577716816,78082860514
Margin on Letter of Credit,99,USD,MARGIN DEPOSIT ,214833626,2018-11-08,0,0.0,214868401,577716816,78082860514
Margin on Letter of Credit,99,GBP,MARGIN DEPOSIT ,0,2018-11-08,0,0.0,0,577716816,78082860514
Margin on Letter of Credit,99,CHF,MARGIN DEPOSIT ,0,2018-11-09,0,0.0,0,577683816,78058049017
Margin on Letter of Credit,99,USD,MARGIN DEPOSIT ,214833626,2018-11-09,0,0.0,214868401,577683816,78058049017
Margin on Letter of Credit,99,NPR,MARGIN DEPOSIT ,332166206,2018-11-09,0,-33000.0,526045549,577683816,78058049017
Margin on Letter of Credit,99,GBP,MARGIN DEPOSIT ,0,2018-11-09,0,0.0,0,577683816,78058049017
Margin on Letter of Credit,99,JPY,MARGIN DEPOSIT ,0,2018-11-09,0,0.0,15369,577683816,78058049017
Margin on Letter of Credit,99,INR,MARGIN DEPOSIT ,30533429,2018-11-09,0,0.0,30533429,577683816,78058049017
Margin on Letter of Credit,99,SGD,MARGIN DEPOSIT ,0,2018-11-09,0,0.0,0,577683816,78058049017
Margin on Letter of Credit,99,EUR,MARGIN DEPOSIT ,150555,2018-11-09,0,0.0,150555,577683816,78058049017
Margin on Letter of Credit,99,SGD,MARGIN DEPOSIT ,0,2018-11-10,0,0.0,0,543029713,77844623425
Margin on Letter of Credit,99,CHF,MARGIN DEPOSIT ,0,2018-11-10,0,0.0,0,543029713,77844623425
Margin on Letter of Credit,99,USD,MARGIN DEPOSIT ,214833623,2018-11-10,0,-3.0,214868398,543029713,77844623425
Margin on Letter of Credit,99,NPR,MARGIN DEPOSIT ,297512106,2018-11-10,0,-34654100.0,491391449,543029713,77844623425
Margin on Letter of Credit,99,EUR,MARGIN DEPOSIT ,150555,2018-11-10,0,0.0,150555,543029713,77844623425
Margin on Letter of Credit,99,JPY,MARGIN DEPOSIT ,0,2018-11-10,0,0.0,15369,543029713,77844623425
Margin on Letter of Credit,99,GBP,MARGIN DEPOSIT ,0,2018-11-10,0,0.0,0,543029713,77844623425
Margin on Letter of Credit,99,INR,MARGIN DEPOSIT ,30533429,2018-11-10,0,0.0,30533429,543029713,77844623425
Margin on Letter of Credit,99,SGD,MARGIN DEPOSIT ,0,2018-11-11,0,0.0,0,551156898,77433450315
Margin on Letter of Credit,99,CHF,MARGIN DEPOSIT ,0,2018-11-11,0,0.0,0,551156898,77433450315
Margin on Letter of Credit,99,JPY,MARGIN DEPOSIT ,0,2018-11-11,0,0.0,15175,551156898,77433450315
Margin on Letter of Credit,99,USD,MARGIN DEPOSIT ,221391362,2018-11-11,0,6557739.0,221425899,551156898,77433450315
Margin on Letter of Credit,99,INR,MARGIN DEPOSIT ,30533429,2018-11-11,0,0.0,30533429,551156898,77433450315
Margin on Letter of Credit,99,EUR,MARGIN DEPOSIT ,148657,2018-11-11,0,-1898.0,148657,551156898,77433450315
Margin on Letter of Credit,99,GBP,MARGIN DEPOSIT ,0,2018-11-11,0,0.0,0,551156898,77433450315
Margin on Letter of Credit,99,NPR,MARGIN DEPOSIT ,299083450,2018-11-11,0,1571344.0,500794417,551156898,77433450315
Margin on Letter of Credit,99,USD,MARGIN DEPOSIT ,228300965,2018-11-12,0,6909603.0,228335681,559186316,77882990164
Margin on Letter of Credit,99,NPR,MARGIN DEPOSIT ,296888199,2018-11-12,0,-2195251.0,501822388,559186316,77882990164
Margin on Letter of Credit,99,GBP,MARGIN DEPOSIT ,0,2018-11-12,0,0.0,0,559186316,77882990164
Margin on Letter of Credit,99,JPY,MARGIN DEPOSIT ,0,2018-11-12,0,0.0,15235,559186316,77882990164
Margin on Letter of Credit,99,SGD,MARGIN DEPOSIT ,0,2018-11-12,0,0.0,0,559186316,77882990164
Margin on Letter of Credit,99,INR,MARGIN DEPOSIT ,33848846,2018-11-12,0,3315417.0,33848846,559186316,77882990164
Margin on Letter of Credit,99,EUR,MARGIN DEPOSIT ,148306,2018-11-12,0,-351.0,148306,559186316,77882990164
Margin on Letter of Credit,99,CHF,MARGIN DEPOSIT ,0,2018-11-12,0,0.0,0,559186316,77882990164
Margin on Letter of Credit,99,EUR,MARGIN DEPOSIT ,147758,2018-11-13,0,-548.0,147758,385564600,78114906003
Margin on Letter of Credit,99,NPR,MARGIN DEPOSIT ,289417199,2018-11-13,0,-7471000.0,493604118,385564600,78114906003
Margin on Letter of Credit,99,INR,MARGIN DEPOSIT ,37143743,2018-11-13,0,3294897.0,37143743,385564600,78114906003
Margin on Letter of Credit,99,GBP,MARGIN DEPOSIT ,0,2018-11-13,0,0.0,0,385564600,78114906003
Margin on Letter of Credit,99,USD,MARGIN DEPOSIT ,58855900,2018-11-13,0,-169445065.0,58890511,385564600,78114906003
Margin on Letter of Credit,99,JPY,MARGIN DEPOSIT ,0,2018-11-13,0,0.0,15175,385564600,78114906003
Margin on Letter of Credit,99,SGD,MARGIN DEPOSIT ,0,2018-11-13,0,0.0,0,385564600,78114906003
Margin on Letter of Credit,99,CHF,MARGIN DEPOSIT ,0,2018-11-13,0,0.0,0,385564600,78114906003
Margin on Letter of Credit,99,GBP,MARGIN DEPOSIT ,0,2018-11-14,0,0.0,0,384107970,78493156721
